,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1876.0,,,,,,,,,,,,
1877.0,-1.0446000255865793,-0.8341983112531968,-0.7591311199238255,-1.1034535472649016,0.34938062236962725,-1.901212681476321,-1.002933507264016,-1.0448813371515786,-1.8395451322116096,-1.7453111438686364,-1.453885235115367,-1.541773771866638
1878.0,-0.9404005217874781,-2.339883763879233,-1.9810725604453467,-1.0097419933571494,0.1896637664291484,-0.44860074506712566,1.568690870335292,1.2161733596347724,1.734780417814254,1.0022269717027672,1.4608250214405731,1.7444225447226698
1879.0,1.404088313693096,1.3029036215064456,1.2570722569366566,1.4267584082467535,0.1896637664291484,1.602145518098723,2.147306355295138,2.2439254945376734,1.8580330229875888,1.4393353082709757,0.9056421154299403,-0.774994631329083
1880.0,1.1956893060948346,0.6229166429011299,1.3792664009887672,0.5833544230761308,1.2278233300420793,0.8331156694115419,0.15429746265560326,1.353206977621857,0.7487595764278573,0.3777864908910813,0.6280506624246239,-0.3916050610604301
1881.0,-0.7841012660887968,-0.7370573143095013,-0.02596625561095452,0.021085099629190994,-0.4492036573325854,-0.6194962669976535,-0.552899241184168,-1.3874653821192124,-1.4697873166916757,-2.5570837689237997,0.6280506624246239,0.8681035269655086
1882.0,-0.7320015141892167,-0.29992282806323095,0.34061617654551574,0.11479665353694327,0.6688143342504942,-1.3885261156849318,-2.095873867743855,-2.8948351799768317,-1.5930399218649403,-0.3715420860828991,0.14226561966526113,0.9228734655753428
1883.0,0.6746917870991513,0.768628138316535,-3.0808198569147573,1.6141815160623647,1.3875401859824674,0.23498134265479154,-1.002933507264089,-0.01712920224859979,-0.91515059341181,0.3777864908910813,0.4198570726705775,-1.815623464915747
1884.0,-1.357198536984001,-0.6884868158377364,0.8293927527541659,-1.7594344246198068,0.10980533845890898,0.8331156694114448,-0.2957368034242446,-0.702297292183945,-0.7918979882385454,0.31534244280996954,-0.2741215598427529,-1.541773771866638
1885.0,-1.773996552180583,-0.008499837232420808,0.34061617654551574,-0.07262645427877436,-0.4492036573325854,-1.6448693985806264,-0.488608631744242,-1.1819149551386634,-0.4837664753052789,-1.9326432881121138,-1.8008745513720323,0.3751740794771249
1886.0,-0.054704739494793125,-0.008499837232420808,0.09622788844122539,0.489642869168272,0.5889559062802547,0.40587686458522226,0.7329129476155225,1.2846901686283148,1.303396299707723,1.2520031640274982,0.9750399786812891,1.3610329744539544
1887.0,1.3519885617935157,0.9629101322037602,0.8904898247801863,1.0519121926153183,-0.4492036573325854,0.40587686458522226,0.47575050985559897,0.325454842718956,0.4406280634945207,0.3777864908910813,-0.690508739350688,0.3751740794771249
1888.0,-0.31520349899263467,-0.3970638250068711,-1.5533930562627867,-2.696549963698182,-1.0082126531241706,-1.8157649205111543,-1.6458396016639343,-1.113398146145121,-1.0384031985851447,-1.6204230477062709,-1.453885235115367,-0.44637499967020206
1889.0,-2.815991590171949,-0.348493326535051,-3.325208145019048,-0.07262645427877436,-0.20962837342195792,2.2002798448553764,0.15429746265567634,0.05138760674486463,1.0568910893611239,0.31534244280996954,2.293599380456601,2.1825820536012817
1890.0,2.2897840959857216,0.9629101322037602,1.3792664009888365,0.7707775308918484,0.34938062236962725,0.49132462555048617,-0.23144619398424543,-0.49674686520339595,0.8720121816011218,0.2528983947287867,0.14226561966526113,-0.11775536801125883
1891.0,1.7166868250905176,-0.5427753204222762,-1.3090047681585657,0.489642869168272,-0.04991151748156987,-0.27770522313669493,-0.6171898506241672,-1.113398146145043,-1.1616558037584093,-0.05932184567705621,-0.6211108760994181,-0.6654547541094767
1892.0,0.3099935238021495,-1.222762299027647,1.0126839688323663,0.7707775308918484,0.9882480461314518,1.9439365619596816,0.7329129476154493,0.4624884607059627,0.5638806686678554,0.752450779378107,-0.20472369659140405,0.21086426364762212
1893.0,1.2477890579943554,0.6229166429010747,-0.3925486877673553,0.11479665353694327,-0.36934522936243674,1.0040111913419727,1.3758190420152947,0.6680388876865897,0.502254366081188,0.6900067312969952,0.14226561966534002,-0.00821549079159033
1894.0,1.925085832688779,0.86576913526012,0.4017132485716057,-0.35376111600224425,-0.5290620853028248,-0.27770522313669493,-0.23144619398424543,-0.7708141011774873,-0.2372612649586797,0.06556625048530937,0.6280506624246239,-0.17252530662109308
1895.0,0.6225920351995712,0.13721165818298425,-0.27035454371524487,-0.8223188855414317,-0.8484957971837825,-0.6194962669976535,-0.038574365664321084,-0.8393309101709517,-0.48376647530520883,-0.683762326488742,-1.0374980556073532,-0.5559148768898082
1896.0,0.15369426810340905,0.3314936520702646,-0.942422336002026,-1.0097419933571494,-4.28240819990317,-3.3538246178855164,-2.031583258303856,-2.55225113500912,-2.0244240399715414,-2.0575313842744083,-1.3844873718640183,-1.7060835876960785
1897.0,-1.357198536984001,-0.9313393081967817,-2.1032667044974573,-2.0405690863432766,-1.7269385048561439,-0.10680970120616706,-0.23144619398424543,-0.08564601124222,-0.05238235719860767,0.06556625048530937,-0.9681001923560832,0.9228734655753428
1898.0,0.7788912908982525,0.47720514748566967,1.9291400492235071,1.2393353004309293,-0.20962837342195792,-0.36315298410195884,0.6043317287355242,0.05138760674486463,0.25574915573465884,-0.18420994183942177,-0.4129172863453716,-0.2272952452309273
1899.0,1.456188065592676,0.768628138316535,1.3181693289627465,0.489642869168272,-0.7686373692134523,-1.2176305937544039,-0.552899241184168,-1.2504317641321276,-0.23726126495860964,0.5026745870534469,1.5302228846920007,-0.5011449382800363
1900.0,-0.7841012660887376,-0.8341983112531968,-3.080819856914688,-2.1342806402511356,-0.7686373692134523,2.6275186496815985,0.9900753853754459,0.6680388876865897,-1.7779188296249422,-1.870199240030931,-0.7599066026020368,-0.7749946313291453
1901.0,-0.002604987595272199,0.13721165818303946,0.8293927527541659,0.4896428691683785,-0.04991151748147908,1.9439365619595845,1.4401096514552938,0.8735893146671387,-1.716292527038275,-2.3697516246803225,-1.0374980556073532,-0.3916050610603678
1902.0,1.872986080789199,-0.3970638250068711,1.0737810408584563,0.8644890847996006,0.7486727622207335,0.1495335816895276,0.15429746265567634,-1.113398146145121,-1.9011714347982769,-0.8710944707322904,-0.4823151495966415,-0.5011449382800363
1903.0,-0.9925002736870583,-1.222762299027647,1.7458488331453068,1.9890277316936933,0.7486727622206428,-0.192257462171431,0.6043317287355242,-0.15416282023568442,0.8103858790144546,0.31534244280989854,0.003469893162642392,1.525342790283395
1904.0,1.5603875693918363,1.4971856153936707,0.8293927527540964,3.5821241481269737,0.9083896181612124,-0.8758395498934453,-0.8743522883841638,-0.08564601124222,-0.05238235719867773,0.0031222024041265804,-1.93967027787473,0.1013243864280159
1905.0,-0.9925002736870583,-1.9027492776329626,-3.6306935051493587,-4.851915703578402,-3.8032576320819147,-3.439272378850683,-2.0958738677437823,-0.9763645281580364,-0.7918979882384753,-0.683762326488742,-2.009068141126,-1.5965437104764721
1906.0,-0.3673032508922148,-0.9313393081967817,-0.8202281919499155,-1.0097419933570428,0.10980533845890898,-0.5340485060324867,0.6686223381755233,1.4902405956089415,1.7964067204009215,0.8148948274593608,2.1548036539539033,0.3204041408673529
1907.0,0.570492283299991,-0.008499837232420808,-0.27035454371524487,0.4896428691683785,0.9882480461313611,0.747667908446278,-0.42431802230424287,-1.0448813371515786,-0.05238235719867773,-0.05932184567705621,-0.3435194230940228,0.7585636497459024
1908.0,-1.1487995293857396,0.6229166429011299,-0.20925747168915493,1.8953161777858345,-0.1297699454517185,-0.36315298410195884,0.2185880720956755,0.3939716517124983,1.7347804178143242,0.6900067312969242,0.14226561966526113,-0.7749946313291453
1909.0,-0.2631037470930545,-0.49420482195045606,-0.2703545437151754,-1.665722870711948,0.1896637664291484,2.28572760582064,1.054365994815372,0.8735893146672166,0.009243945387989588,0.31534244280996954,0.8362442521785914,0.3204041408673529
1910.0,0.6225920351995712,1.4000446184500306,1.1959751849106361,0.5833544230761308,0.029946910488669556,2.2002798448553764,2.018725136415213,0.8735893146672166,1.4882752074676548,0.9397829236216554,1.9466100641999358,1.525342790283395
1911.0,0.36209327570172967,-0.00849983723236559,0.15732496046731534,0.20850820744480209,-0.8484957971836917,-1.3885261156848345,-1.2600959450240126,-1.4559821911127546,-0.9767768959984773,-1.308202807300428,-0.8987023291046555,-0.33683512245053354
1912.0,-1.0446000255866383,-1.9513197761047827,-1.2479076961324758,-2.4154153019747118,-1.3276463650050374,-0.7903917889281814,-0.038574365664321084,-0.9763645281580364,-0.4837664753052789,-0.9335385188134732,0.14226561966534002,-1.0488443243782541
1913.0,-0.36730325089227406,-0.6884868158377364,-0.08706332763697501,-0.7286073316335729,-0.8484957971836917,-0.5340485060324867,-0.16715558454424628,-0.9763645281580364,-1.0384031985851447,-1.0584266149757677,-1.3844873718640973,-0.9393044471585857
1914.0,-0.5757022584905355,0.040070661239399286,0.8293927527541659,-1.665722870711948,-0.04991151748156987,-1.901212681476321,-1.7744208205439325,-2.0041166630609375,-1.3465347115184112,-0.995982566894585,-1.3844873718640183,-0.33683512245053354
1915.0,-2.3470938230758462,-0.3970638250068711,-2.5309462086800174,-2.040569086343383,-1.247787937034798,0.5767723865157501,1.3758190420153678,0.5995220786930473,0.6871332738411899,0.12801029856649215,-1.6620788248693348,0.8681035269655086
1916.0,0.6225920351995712,-0.5427753204223313,-0.9424223360020955,-0.07262645427866782,0.6688143342504942,0.8331156694114448,2.53305001193506,1.558757404602406,0.3790017609079234,0.5026745870534469,0.9056421154300192,1.4705728516735608
1917.0,0.570492283299991,0.8657691352601752,1.8069459051713967,2.457585501232881,2.18612446568468,2.1148320838901125,2.7902124496950567,3.5457448654147434,2.9673064695473204,1.4393353082710467,2.0854057907026333,2.2373519922110536
1918.0,1.6124873212913573,1.545756113865491,-0.4536457597934453,1.8953161777858345,0.9882480461314518,-0.6194962669976535,-1.3886771639039377,-0.6337804831904027,-0.91515059341181,-0.6213182784076303,0.003469893162642392,-1.0488443243782541
1919.0,-1.6176972964819016,-1.319903295971232,-1.6755872003149666,-0.35376111600224425,-0.7686373692134523,-1.2176305937544039,-0.8743522883841638,-0.907847719164494,-0.6686453830652108,-1.1833147111381335,-1.3150895086126695,-1.1583842015979227
1920.0,0.2057940200029892,-0.348493326535051,-0.6980340478977356,0.021085099629190994,-0.2894868013921066,0.5767723865157501,0.9257847759354468,0.3939716517124983,0.4406280634945207,-0.5588742303264475,-0.13532583334005524,0.8681035269655086
1921.0,1.1956893060947753,0.5257756459574898,0.768295680728076,-0.8223188855414317,0.1896637664291484,2.2002798448553764,0.28287868153560153,-0.907847719164572,0.44062806349459077,0.8773388755404726,0.7668463889273216,0.7037937111360681
1922.0,0.8830907946974128,0.768628138316535,0.4017132485716057,-0.6348957777257141,-0.5290620853028248,0.49132462555048617,0.2185880720956024,-0.291196438222769,0.44062806349459077,0.5026745870534469,0.7668463889273216,1.0871832814047833
1923.0,0.6225920351995712,0.28292315359844455,0.768295680728076,0.9582006387074595,0.1896637664291484,-0.021361940241000268,-1.1315147261440142,-2.141150281048022,-1.5930399218650104,-0.7462063745699249,-1.453885235115367,0.04655444781818165
1924.0,-0.5757022584905355,-0.05707033570418568,0.035130816415135435,-1.7594344246198068,1.1479649020718399,0.7476679084461808,0.7329129476154493,0.9421061236607589,0.7487595764278573,0.6900067312969952,1.1138357051839078,0.3751740794771249
1925.0,0.6225920351995712,1.2543331230346255,1.4403634730148571,1.6141815160623647,-0.1297699454517185,-0.6194962669977506,-1.3243865544640117,-1.31894857312567,-0.730271685651808,-1.4330909034627934,-1.106895918858702,-0.9393044471585857
1926.0,-0.5757022584904762,-1.6598967852739175,-1.7366842723410565,-0.8223188855414317,-0.28948680139219735,-0.8758395498933481,-0.10286497510424714,-0.9763645281580364,0.07087024797465691,0.31534244280996954,0.003469893162642392,0.48471395669679335
1927.0,0.570492283299991,-0.05707033570418568,1.8069459051713967,0.7707775308918484,0.5889559062803456,0.747667908446278,0.6043317287355242,-0.702297292183945,-0.11400865978534505,-0.5588742303264475,-0.9681001923560043,0.6490237725262339
1928.0,-1.0966997774862186,0.9143396337319953,1.3181693289627465,1.3330468543387881,-0.2894868013921066,-0.9612873108586121,-0.038574365664321084,0.8735893146671387,0.7487595764278573,0.8148948274592898,0.14226561966526113,1.0871832814048457
1929.0,1.7687865769900386,1.691467609280896,0.34061617654551574,0.489642869168272,-1.247787937034798,-0.021361940241000268,0.15429746265567634,-0.1541628202357623,-0.11400865978534505,0.6900067312969952,1.044437841932638,0.42994401808695915
1930.0,1.4040883136930367,0.6229166429011299,-0.02596625561095452,-0.44747266991010304,0.1896637664291484,-0.7049440279629174,-0.42431802230424287,-0.35971324721631137,-0.7918979882385454,0.2528983947287867,0.07286775641399121,-0.33683512245053354
1931.0,0.7788912908982525,-1.7084672837457375,0.4017132485716057,0.9582006387074595,1.307681758012228,1.8584888009944176,0.9257847759354468,-0.15416282023568442,0.4406280634945207,-1.4330909034627934,-0.6211108760993391,0.3204041408673529
1932.0,0.20579402000304842,-0.5427753204223313,-0.5147428318195352,-0.260049562094492,0.26952219439938785,-0.6194962669976535,-0.4886086317441689,-0.907847719164494,-0.9767768959984773,-0.5588742303264475,-0.6211108760994181,0.15609432503785015
1933.0,-1.2008992812853196,0.3314936520702646,-0.4536457597934453,0.39593131526041314,0.5889559062802547,-0.5340485060323896,0.3471692909756007,-0.22267962922930462,0.13249655056132423,0.2528983947287867,0.6280506624246239,0.7037937111360681
1934.0,0.7267915389987315,-0.15421133264782586,-0.20925747168915493,0.6770659769839896,-0.7686373692134523,1.0040111913419727,0.28287868153560153,-2.55225113500912,-0.730271685651878,0.31534244280996954,1.2526314316866054,-0.44637499967020206
1935.0,0.7267915389987315,-0.6399163173659164,1.1348781128844767,0.3022197613526609,-0.6887789412433036,-0.36315298410195884,-0.038574365664321084,0.05138760674486463,0.5638806686679254,0.6275626832158124,0.28106134616795875,-0.6106848154997048
1936.0,-0.2110039951935336,-0.10564083417600577,-0.02596625561095452,2.5512970551407395,0.4292390503397759,-0.27770522313669493,0.4114599004155998,-1.113398146145121,0.1941228531479215,-0.121765893758168,-1.5926809616180648,-0.11775536801125883
1937.0,1.039390050396094,-0.6884868158377364,0.4628103205976956,0.20850820744480209,-0.04991151748147908,0.2349813426546944,-0.552899241184168,0.18842122473194925,0.009243945387989588,-0.3715420860828991,-0.3435194230940228,0.5394838953066277
1938.0,0.8309910427978326,0.18578215665485956,-0.6369369758717152,0.39593131526041314,1.3076817580123188,1.7730410400291536,1.8258533080952886,1.2161733596348503,0.6871332738411899,1.1895591159463155,0.07286775641399121,1.3062630358441203
1939.0,1.872986080789199,0.6229166429011299,1.0737810408584563,1.0519121926153183,-0.1297699454517185,-0.27770522313669493,0.7972035570555216,-0.22267962922922674,-1.0384031985851447,-1.6204230477062709,-0.9681001923560832,-1.1036142629880885
1940.0,-0.0026049875952129688,-0.5913458188940963,-1.431198912210676,-1.1034535472649016,-1.4873632209455163,-2.157555964372016,-1.517258382784009,-2.141150281048022,-2.086050342558279,-1.9950873361932966,-0.8293044658533856,-3.3491817459907325
1941.0,-1.0446000255865793,-1.7570377822175576,-1.431198912210676,-1.2908766550806192,-0.6887789412433036,-1.6448693985806264,-2.0315832583037827,-2.2096670900414863,-0.91515059341181,-2.182419480436774,-1.106895918858702,-1.1036142629880263
1942.0,-1.409298288883581,-0.5427753204222762,-0.8813252639760055,-0.6348957777257141,0.5090974783101061,0.747667908446278,-0.10286497510432023,0.2569380337254137,0.8103858790144546,0.752450779378107,-0.5517130128479903,1.3062630358440581
1943.0,1.0393900503961533,0.9143396337319953,0.21842203249340528,1.520469962154506,0.26952219439938785,-0.9612873108587092,0.28287868153560153,0.6680388876865897,0.502254366081188,0.8148948274592898,0.28106134616795875,-1.1036142629880885
1944.0,-0.8883007698879571,0.23435265512662443,0.4017132485716057,-0.6348957777258207,-0.1297699454517185,-0.5340485060324867,-0.8743522883840907,0.18842122473194925,0.19412285314799155,-0.995982566894585,-0.8293044658533856,0.26563420225751866
