,SOI,nino
1981-12-01,0.32040414086729063,-0.22
1982-01-01,1.0393900503960942,0.02
1982-02-01,-0.10564083417600577,-0.12
1982-03-01,0.035130816415135435,0.03
1982-04-01,-0.44747266991010304,0.11
1982-05-01,-0.8484957971836917,0.51
1982-06-01,-2.2430037253372794,0.63
1982-07-01,-1.9030020394238576,0.37
1982-08-01,-2.6892847529962047,0.71
1982-09-01,-2.2709292503181406,1.38
1982-10-01,-2.1824194804367743,1.89
1982-11-01,-3.39702540615274,1.98
1982-12-01,-2.472862728233571,2.25
1983-01-01,-3.3369891091676323,2.26
1983-02-01,-3.6027167241462794,1.92
1983-03-01,-3.3863052170451384,1.43
1983-04-01,-1.9468575324355244,0.94
1983-05-01,0.5889559062802547,0.91
1983-06-01,-0.4486007450671257,0.58
1983-07-01,-0.7457710695040924,-0.1
1983-08-01,-0.1541628202357623,-0.42
1983-09-01,0.9336384841877892,-0.64
1983-10-01,0.31534244280996954,-1.03
1983-11-01,-0.20472369659140405,-1.19
1983-12-01,-0.17252530662109308,-0.87
1984-01-01,0.15369426810340905,-0.53
1984-02-01,0.4286346490139048,-0.11
1984-03-01,-0.8813252639760055,-0.28
1984-04-01,0.20850820744480209,-0.5
1984-05-01,-0.04991151748147908,-0.6
1984-06-01,-1.0467350718239732,-0.74
1984-07-01,0.2185880720956024,-0.44
1984-08-01,0.11990441573840695,-0.26
1984-09-01,0.13249655056125414,-0.39
1984-10-01,-0.6213182784075593,-0.64
1984-11-01,0.28106134616795875,-1.13
1984-12-01,-0.3368351224505958,-1.31
1985-01-01,-0.3673032508922741,-1.1
1985-02-01,0.5257756459574898,-0.72
1985-03-01,-0.4536457597934453,-0.8
1985-04-01,1.6141815160623647,-0.87
1985-05-01,0.26952219439938785,-0.82
1985-06-01,-1.13218283278914,-0.77
1985-07-01,-0.23144619398424546,-0.64
1985-08-01,0.7365556966801321,-0.65
1985-09-01,-0.05238235719867773,-0.74
1985-10-01,-0.6837623264887421,-0.56
1985-11-01,-0.27412155984267395,-0.35
1985-12-01,0.04655444781818165,-0.5
1986-01-01,0.8830907946973535,-0.63
1986-02-01,-1.2713327974994122,-0.57
1986-03-01,-0.14816039966306496,-0.34
1986-04-01,0.11479665353694328,-0.15
1986-05-01,-0.6887789412433036,-0.34
1986-06-01,1.0040111913419727,-0.13
1986-07-01,0.2185880720956755,0.1
1986-08-01,-0.9763645281580364,0.28
1986-09-01,-0.6070190804785435,0.53
1986-10-01,0.5026745870534469,0.81
1986-11-01,-1.5926809616179858,0.94
1986-12-01,-1.6513136490863063,1.06
1987-01-01,-0.6799017622896365,1.15
1987-02-01,-1.4656147913866924,1.19
1987-03-01,-2.1032667044975266,1.16
1987-04-01,-2.790261517606041,0.89
1987-05-01,-2.2060890726774898,0.79
1987-06-01,-2.2430037253373767,0.98
1987-07-01,-1.8387114299838585,1.24
1987-08-01,-1.6615326180933037,1.55
1987-09-01,-1.2232821063450765,1.59
1987-10-01,-0.6837623264887421,1.29
1987-11-01,-0.27412155984267395,1.2
1987-12-01,-0.6654547541094767,0.91
1988-01-01,-0.10680449139437327,0.82
1988-02-01,-0.6884868158377364,0.19
1988-03-01,0.035130816415204894,0.12
1988-04-01,-0.16633800818663316,-0.23
1988-05-01,0.9882480461314518,-0.94
1988-06-01,-0.5340485060323896,-1.48
1988-07-01,1.1186566042554442,-1.62
1988-08-01,1.421723786615399,-1.22
1988-09-01,1.9812856281608533,-1.11
1988-10-01,1.3768912601897931,-1.97
1988-11-01,2.0854057907026333,-2.01
1988-12-01,0.9776434041851769,-2.01
1989-01-01,1.456188065592676,-1.98
1989-02-01,0.7686281383165351,-1.49
1989-03-01,0.5239073926237856,-1.21
1989-04-01,2.363873947325022,-0.96
1989-05-01,1.4673986139527069,-0.74
1989-06-01,0.6622201474810141,-0.46
1989-07-01,0.9257847759354468,-0.48
1989-08-01,-0.8393309101709517,-0.5
1989-09-01,0.502254366081188,-0.36
1989-10-01,0.6275626832158124,-0.48
1989-11-01,-0.3435194230941017,-0.44
1989-12-01,-0.720224692719311,-0.11
1990-01-01,-0.10680449139437327,-0.05
1990-02-01,-1.951319776104783,0.2
1990-03-01,-1.1868106241063163,0.06
1990-04-01,-0.07262645427877436,0.14
1990-05-01,1.3076817580123188,0.17
1990-06-01,-0.021361940240903127,-0.06
1990-07-01,0.5400411192955982,0.14
1990-08-01,-0.7022972921839449,0.23
1990-09-01,-0.8535242908251427,0.13
1990-10-01,0.06556625048530937,0.22
1990-11-01,-0.690508739350688,0.15
1990-12-01,-0.4463749996702021,0.28
1991-01-01,0.570492283299991,0.39
1991-02-01,-0.10564083417600577,0.29
1991-03-01,-1.431198912210676,0.06
1991-04-01,-1.4782997628962304,0.31
1991-05-01,-1.9665137887668618,0.45
1991-06-01,-0.7049440279629174,0.72
1991-07-01,-0.16715558454424628,0.89
1991-08-01,-0.9763645281580364,0.8
1991-09-01,-1.7779188296249422,0.59
1991-10-01,-1.4330909034627934,0.83
1991-11-01,-0.8987023291047344,1.2
1991-12-01,-1.9799332807451877,1.63
1992-01-01,-2.763891838272369,1.69
1992-02-01,-1.125621302084062,1.6
1992-03-01,-2.958625712862577,1.33
1992-04-01,-2.134280640251136,1.26
1992-05-01,0.029946910488669563,1.1
1992-06-01,-1.4739738766500985,0.66
1992-07-01,-0.6814804600641663,0.28
1992-08-01,-0.01712920224859979,0.03
1992-09-01,0.009243945387989588,-0.16
1992-10-01,-1.870199240031002,-0.39
1992-11-01,-0.8987023291047344,-0.13
1992-12-01,-0.774994631329083,0.03
1993-01-01,-0.888300769887898,0.2
1993-02-01,-0.9799098066686018,0.37
1993-03-01,-1.1868106241063858,0.38
1993-04-01,-2.415415301974605,0.7
1993-05-01,-0.8484957971836917,0.79
1993-06-01,-1.8157649205110569,0.39
1993-07-01,-1.067224116704088,0.31
1993-08-01,-1.7985662360803103,0.08
1993-09-01,-0.8535242908251427,0.31
1993-10-01,-1.4955349515439054,0.22
1993-11-01,-0.06592797008870642,0.19
1993-12-01,-0.008215490791652597,0.1
1994-01-01,-0.15890424329401268,0.07
1994-02-01,-0.10564083417600577,0.14
1994-03-01,-1.431198912210676,0.2
1994-04-01,-2.602838409790323,0.33
1994-05-01,-1.3276463650050374,0.36
1994-06-01,-1.217630593754404,0.4
1994-07-01,-1.7744208205439325,0.39
1994-08-01,-2.004116663060937,0.47
1994-09-01,-1.8395451322116096,0.42
1994-10-01,-1.557978999625088,0.75
1994-11-01,-0.8987023291046555,1.22
1994-12-01,-1.4322338946469697,1.33
1995-01-01,-0.419403002791795,1.07
1995-02-01,-0.4456343234786912,0.84
1995-03-01,0.15732496046724587,0.58
1995-04-01,-1.8531459785276656,0.37
1995-05-01,-0.9283542251539312,-0.04
1995-06-01,-0.2777052231366949,0.11
1995-07-01,0.4114599004155268,-0.04
1995-08-01,-0.08564601124221999,-0.51
1995-09-01,0.2557491557345888,-0.62
1995-10-01,-0.2466539899206045,-0.71
1995-11-01,0.003469893162642392,-0.91
1995-12-01,-0.7749946313291453,-0.82
1996-01-01,0.9351905465969336,-0.84
1996-02-01,-0.0570703357042409,-0.85
1996-03-01,0.4628103205976956,-0.6
1996-04-01,0.8644890847996006,-0.38
1996-05-01,0.10980533845890897,-0.26
1996-06-01,1.3458022352029313,-0.2
1996-07-01,0.6686223381755233,-0.26
1996-08-01,0.325454842718956,-0.18
1996-09-01,0.6255069712545226,-0.39
1996-10-01,0.31534244280996954,-0.3
1996-11-01,-0.13532583334005524,-0.3
1996-12-01,0.5942538339163996,-0.56
1997-01-01,0.46629277950089,-0.58
1997-02-01,1.2057626245628603,-0.37
1997-03-01,-1.1868106241063858,-0.2
1997-04-01,-1.8531459785276656,0.18
1997-05-01,-2.285947500647638,0.72
1997-06-01,-2.6702425301635992,1.17
1997-07-01,-0.9386428978240898,1.58
1997-08-01,-2.2781838990350294,1.76
1997-09-01,-1.5930399218650104,2.06
1997-10-01,-1.9326432881121136,2.35
1997-11-01,-1.7314766881206836,2.39
1997-12-01,-1.1583842015979229,2.36
1998-01-01,-2.555492830674108,2.31
1998-02-01,-2.145601769992008,1.88
1998-03-01,-3.4474022890711584,1.33
1998-04-01,-2.790261517606041,0.85
1998-05-01,0.029946910488760345,0.56
1998-06-01,0.9185634303767088,-0.28
1998-07-01,1.4401096514553668,-0.76
1998-08-01,0.8735893146672166,-1.01
1998-09-01,1.0568910893610537,-1.17
1998-10-01,1.0022269717027672,-1.33
1998-11-01,1.1832335684353354,-1.25
1998-12-01,1.251493097234286,-1.57
1999-01-01,1.7166868250905176,-1.71
1999-02-01,0.7200576398447149,-1.25
1999-03-01,0.768295680728076,-0.9
1999-04-01,2.0827392856015523,-0.88
1999-05-01,0.10980533845890897,-0.92
1999-06-01,-0.021361940241000268,-1.03
1999-07-01,0.4757505098555259,-1.0
1999-08-01,0.05138760674486463,-1.11
1999-09-01,-0.11400865978527497,-1.06
1999-10-01,0.8148948274592898,-1.17
1999-11-01,1.2526314316866054,-1.54
1999-12-01,1.1967231586244518,-1.72
2000-01-01,0.570492283299991,-1.79
2000-02-01,1.1571921260909854,-1.6
2000-03-01,0.8293927527541659,-1.06
2000-04-01,1.895316177785941,-0.81
2000-05-01,0.34938062236962725,-0.81
2000-06-01,-0.7049440279629174,-0.72
2000-07-01,-0.3600274128642437,-0.59
2000-08-01,0.3939716517124983,-0.47
2000-09-01,0.9336384841877892,-0.51
2000-10-01,0.8773388755404726,-0.67
2000-11-01,2.2242015172052523,-0.73
2000-12-01,0.6490237725262339,-0.86
2001-01-01,0.9872902984965138,-0.74
2001-02-01,1.0600511291474004,-0.58
2001-03-01,0.5239073926237161,-0.44
2001-04-01,0.021085099629084454,-0.41
2001-05-01,-0.9283542251539312,-0.21
2001-06-01,0.06408582072426366,-0.08
2001-07-01,-0.2957368034242446,0.1
2001-08-01,-1.1133981461450428,0.03
2001-09-01,0.07087024797465691,-0.08
2001-10-01,-0.3090980380017164,-0.12
2001-11-01,0.6280506624246239,-0.26
2001-12-01,-1.1583842015978605,-0.36
2002-01-01,0.3099935238021495,-0.18
2002-02-01,0.6229166429011299,0.0
2002-03-01,-0.8202281919499155,0.15
2002-04-01,-0.44747266991010304,0.2
2002-05-01,-1.4873632209454255,0.52
2002-06-01,-0.7903917889281814,0.79
2002-07-01,-0.7457710695041655,0.75
2002-08-01,-1.7300494270868458,0.73
2002-09-01,-0.8535242908252128,0.92
2002-10-01,-0.8710944707322195,1.16
2002-11-01,-0.7599066026020368,1.4
2002-12-01,-1.3226940174273631,1.4
2003-01-01,-0.2110039951935336,1.01
2003-02-01,-0.9313393081967816,0.8
2003-03-01,-1.003519408028116,0.52
2003-04-01,-0.6348957777257141,-0.05
2003-05-01,-0.7686373692134523,-0.49
2003-06-01,-1.3885261156848343,-0.12
2003-07-01,0.28287868153567464,0.38
2003-08-01,-0.35971324721631137,0.4
2003-09-01,-0.29888756754527696,0.28
2003-10-01,-0.3090980380017164,0.55
2003-11-01,-0.4823151495967204,0.4
2003-12-01,0.8681035269655086,0.37
2004-01-01,-1.2529990331849,0.24
2004-02-01,0.7200576398447149,0.23
2004-03-01,-0.20925747168915493,0.07
2004-04-01,-1.7594344246198068,0.12
2004-05-01,1.3076817580123188,0.12
2004-06-01,-1.6448693985805292,0.26
2004-07-01,-0.6814804600641663,0.59
2004-08-01,-0.9763645281580364,0.75
2004-09-01,-0.36051387013194425,0.77
2004-10-01,-0.4964301822452647,0.77
2004-11-01,-1.1068959188587022,0.65
2004-12-01,-1.048844324378254,0.71
2005-01-01,0.2057940200029892,0.64
2005-02-01,-3.1655822379000087,0.34
2005-03-01,-0.20925747168915493,0.31
2005-04-01,-1.2908766550806192,0.23
2005-05-01,-1.4873632209455163,0.39
2005-06-01,0.1495335816895276,0.3
2005-07-01,0.09000685321560413,0.17
2005-08-01,-0.907847719164494,0.19
2005-09-01,0.3173754583212561,-0.02
2005-10-01,1.0022269717027672,-0.07
2005-11-01,-0.4129172863453716,-0.6
2005-12-01,-0.1177553680113211,-0.88
2006-01-01,1.404088313693096,-1.01
2006-02-01,-0.15421133264782586,-0.68
2006-03-01,1.3181693289627463,-0.52
2006-04-01,1.7078930699702235,-0.25
2006-05-01,-1.0082126531241706,0.0
2006-06-01,-0.7049440279629174,0.14
2006-07-01,-0.8743522883840907,0.09
2006-08-01,-1.8670830450739304,0.33
2006-09-01,-0.6070190804785435,0.49
2006-10-01,-1.6828670957874536,0.69
2006-11-01,-0.2741215598427529,1.08
2006-12-01,-0.5011449382799741,1.18
2007-01-01,-0.7841012660887968,0.71
2007-02-01,-0.4456343234786912,0.16
2007-03-01,-0.3925486877674248,-0.07
2007-04-01,-0.35376111600224425,-0.25
2007-05-01,-0.2894868013921973,-0.36
2007-06-01,0.4058768645853194,-0.15
2007-07-01,-0.4243180223042429,-0.34
2007-08-01,0.11990441573840695,-0.63
2007-09-01,0.07087024797465691,-0.85
2007-10-01,0.4402305389722641,-1.03
2007-11-01,0.9056421154300192,-1.26
2007-12-01,1.3610329744538925,-1.3
2008-01-01,1.560387569391777,-1.59
2008-02-01,2.031461098583526,-1.64
2008-03-01,1.1348781128844767,-1.16
2008-04-01,0.4896428691683785,-0.83
2008-05-01,-0.4492036573326762,-0.72
2008-06-01,0.4058768645852223,-0.55
2008-07-01,0.2185880720956755,-0.28
2008-08-01,0.8050725056736743,-0.12
2008-09-01,1.3650226022943204,-0.12
2008-10-01,1.2520031640274982,-0.12
2008-11-01,1.6690186111946197,-0.41
2008-12-01,1.251493097234286,-0.81
2009-01-01,1.0393900503960942,-0.95
2009-02-01,1.3514741199782103,-0.74
2009-03-01,-0.20925747168915493,-0.54
2009-04-01,0.958200638707566,-0.16
2009-05-01,-0.5290620853028248,0.24
2009-06-01,-0.3631529841019589,0.43
2009-07-01,0.15429746265560326,0.53
2009-08-01,-0.7022972921839449,0.6
2009-09-01,0.3173754583212561,0.71
2009-10-01,-1.6204230477062709,0.99
2009-11-01,-0.8293044658533856,1.54
2009-12-01,-0.9393044471585856,1.79
2010-01-01,-1.096699777486159,1.58
2010-02-01,-1.6598967852739177,1.32
2010-03-01,-1.431198912210676,1.0
2010-04-01,1.707893069970117,0.64
2010-05-01,0.9882480461313612,0.11
2010-06-01,0.06408582072426366,-0.46
2010-07-01,2.0187251364152132,-0.9
2010-08-01,1.8328246405764972,-1.3
2010-09-01,2.4742960488541224,-1.52
2010-10-01,1.7515555486768897,-1.52
2010-11-01,1.5996207479432707,-1.42
2010-12-01,2.730281439699499,-1.41
2011-01-01,2.1855845921866206,-1.59
2011-02-01,2.1286020955271665,-1.15
2011-03-01,2.1735283373278667,-0.96
2011-04-01,2.832431716864209,-0.6
2011-05-01,0.1896637664291484,-0.25
2011-06-01,-0.10680970120616706,-0.05
2011-07-01,1.054365994815372,-0.19
2011-08-01,0.05138760674486463,-0.39
2011-09-01,1.1185173919477212,-0.65
2011-10-01,0.6275626832158124,-0.8
2011-11-01,1.3220292949379544,-1.03
2011-12-01,2.292121930820888,-1.08
2012-01-01,1.0393900503960942,-0.83
2012-02-01,0.08864115971116418,-0.67
2012-03-01,0.0962278884412254,-0.41
2012-04-01,-0.8223188855414317,-0.27
2012-05-01,-0.2894868013921066,-0.2
2012-06-01,-1.2176305937543068,0.0
2012-07-01,-0.16715558454424628,0.09
2012-08-01,-0.7022972921839449,0.28
2012-09-01,0.1941228531479215,0.78
2012-10-01,0.12801029856649215,0.58
2012-11-01,0.28106134616795875,0.47
2012-12-01,-0.8297645699389795,-0.46
2013-01-01,-0.10680449139437327,-0.79
2013-02-01,-0.5427753204223313,-0.63
2013-03-01,1.0126839688323663,-0.45
2013-04-01,0.021085099629084454,0.01
2013-05-01,0.828531190190973,-0.12
2013-06-01,1.3458022352029313,-0.3
2013-07-01,0.7972035570555216,-0.33
2013-08-01,-0.22267962922922674,-0.37
2013-09-01,0.3173754583212561,-0.27
2013-10-01,-0.30909803800178737,-0.14
2013-11-01,0.8362442521785914,-0.19
2013-12-01,-0.1177553680113211,-0.43
